AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
9.81,0.12,-0.18,-0.03,-0.02,-0.02
9.77,0.13,-0.23,-0.03,-0.02,-0.02
9.88,0.19,-0.25,-0.03,-0.02,-0.02
9.81,0.2,-0.27,-0.03,-0.02,-0.02
9.84,0.18,-0.25,-0.02,-0.02,-0.01
9.82,0.17,-0.17,-0.02,-0.02,-0.01
9.83,0.12,-0.19,-0.02,-0.02,-0.01
9.83,0.1,-0.2,-0.03,-0.02,-0.02
9.74,0.09,-0.23,-0.03,-0.02,-0.02
9.83,0.11,-0.27,-0.02,-0.02,-0.02
9.83,0.13,-0.24,-0.03,-0.02,-0.02
9.79,0.16,-0.19,-0.02,-0.02,-0.02
9.82,0.18,-0.23,-0.03,-0.02,-0.02
9.81,0.18,-0.19,-0.02,-0.02,-0.02
9.91,0.19,-0.23,-0.02,-0.02,-0.02
9.8,0.19,-0.22,-0.02,-0.02,-0.02
9.81,0.16,-0.18,-0.02,-0.02,-0.01
9.83,0.14,-0.18,-0.02,-0.02,-0.01
9.78,0.13,-0.2,-0.02,-0.02,-0.02
9.8,0.14,-0.2,-0.02,-0.02,-0.02
9.8,0.13,-0.21,-0.03,-0.02,-0.02
9.8,0.06,-0.23,-0.03,-0.02,-0.02
9.84,0.09,-0.23,-0.03,-0.02,-0.02
9.73,0.11,-0.22,-0.03,-0.02,-0.03
9.82,0.15,-0.21,-0.03,-0.02,-0.02
9.88,0.19,-0.21,-0.03,-0.02,-0.02
9.79,0.2,-0.24,-0.03,-0.02,-0.02
9.83,0.16,-0.25,-0.03,-0.02,-0.02
9.85,0.16,-0.25,-0.03,-0.02,-0.02
9.86,0.15,-0.27,-0.02,-0.02,-0.02
9.76,0.19,-0.26,-0.02,-0.02,-0.02
9.81,0.19,-0.22,-0.02,-0.02,-0.01
9.85,0.18,-0.15,-0.02,-0.02,-0.01
9.81,0.13,-0.16,-0.02,-0.02,-0.01
9.78,0.06,-0.19,-0.03,-0.02,-0.02
9.73,0.04,-0.19,-0.02,-0.02,-0.02
9.82,0.11,-0.21,-0.02,-0.02,-0.02
9.86,0.15,-0.21,-0.03,-0.02,-0.02
9.77,0.17,-0.23,-0.03,-0.02,-0.02
9.82,0.19,-0.24,-0.03,-0.02,-0.02
9.83,0.19,-0.21,-0.03,-0.02,-0.02
9.86,0.2,-0.18,-0.02,-0.02,-0.02
9.83,0.22,-0.14,-0.02,-0.02,-0.02
9.86,0.2,-0.18,-0.03,-0.02,-0.01
9.62,0.19,-0.23,-0.03,-0.02,-0.0
9.83,0.16,-0.26,-0.03,-0.02,-0.01
10.05,0.05,-0.29,-0.02,-0.03,-0.02
9.79,0.12,-0.22,-0.02,-0.02,-0.01
9.73,0.14,-0.18,-0.02,-0.02,-0.02
9.81,0.13,-0.17,-0.03,-0.02,-0.01
9.86,0.13,-0.19,-0.03,-0.02,-0.02
9.8,0.11,-0.17,-0.03,-0.02,-0.02
9.77,0.11,-0.18,-0.03,-0.02,-0.02
9.87,0.16,-0.25,-0.03,-0.02,-0.02
9.88,0.16,-0.25,-0.03,-0.02,-0.02
9.78,0.18,-0.27,-0.03,-0.02,-0.02
9.74,0.17,-0.26,-0.03,-0.02,-0.02
9.82,0.15,-0.18,-0.03,-0.02,-0.02
9.9,0.16,-0.18,-0.02,-0.02,-0.02
9.79,0.14,-0.21,-0.02,-0.02,-0.02
9.73,0.11,-0.23,-0.03,-0.02,-0.02
9.78,0.11,-0.23,-0.03,-0.02,-0.02
9.84,0.13,-0.24,-0.02,-0.02,-0.02
9.84,0.16,-0.21,-0.02,-0.02,-0.02
9.81,0.18,-0.19,-0.02,-0.02,-0.02
9.85,0.19,-0.22,-0.02,-0.02,-0.01
9.84,0.18,-0.21,-0.02,-0.02,-0.01
9.81,0.14,-0.21,-0.02,-0.02,-0.01
9.79,0.1,-0.23,-0.03,-0.02,-0.01
9.78,0.1,-0.2,-0.03,-0.02,-0.02
9.77,0.12,-0.19,-0.02,-0.02,-0.02
9.78,0.15,-0.18,-0.03,-0.02,-0.02
9.82,0.15,-0.2,-0.03,-0.02,-0.02
9.84,0.16,-0.23,-0.03,-0.02,-0.02
9.98,0.12,-0.24,-0.02,-0.01,-0.02
9.73,0.2,-0.22,-0.02,-0.01,-0.01
9.75,0.23,-0.19,-0.02,-0.02,-0.02
9.89,0.14,-0.22,-0.02,-0.02,-0.01
9.79,0.14,-0.19,-0.02,-0.02,-0.01
9.79,0.1,-0.19,-0.02,-0.02,-0.02
9.77,0.09,-0.19,-0.03,-0.02,-0.01
9.82,0.14,-0.2,-0.03,-0.02,-0.02
9.82,0.15,-0.19,-0.03,-0.02,-0.02
9.8,0.18,-0.23,-0.03,-0.02,-0.02
9.84,0.16,-0.26,-0.03,-0.02,-0.02
9.82,0.15,-0.25,-0.02,-0.02,-0.02
9.82,0.14,-0.23,-0.02,-0.02,-0.02
9.81,0.14,-0.19,-0.03,-0.02,-0.02
9.82,0.18,-0.18,-0.03,-0.02,-0.02
9.83,0.19,-0.19,-0.03,-0.02,-0.02
9.86,0.18,-0.24,-0.02,-0.02,-0.02
9.8,0.15,-0.23,-0.02,-0.02,-0.01
9.81,0.15,-0.23,-0.02,-0.02,-0.01
9.78,0.12,-0.19,-0.02,-0.02,-0.02
9.77,0.1,-0.18,-0.03,-0.02,-0.02
9.81,0.11,-0.14,-0.03,-0.02,-0.02
9.8,0.13,-0.23,-0.02,-0.02,-0.02
9.83,0.16,-0.24,-0.03,-0.02,-0.02
9.83,0.2,-0.24,-0.03,-0.02,-0.02
9.85,0.18,-0.2,-0.03,-0.02,-0.02
9.83,0.19,-0.2,-0.02,-0.02,-0.02
9.84,0.16,-0.19,-0.02,-0.02,-0.02
9.82,0.13,-0.24,-0.02,-0.02,-0.01
9.8,0.14,-0.22,-0.02,-0.02,-0.01
9.82,0.12,-0.22,-0.02,-0.02,-0.01
9.77,0.12,-0.17,-0.02,-0.02,-0.02
9.81,0.11,-0.17,-0.03,-0.02,-0.02
9.8,0.14,-0.23,-0.03,-0.02,-0.02
9.83,0.15,-0.28,-0.03,-0.02,-0.02
9.75,0.18,-0.2,-0.02,-0.02,-0.02
9.83,0.19,-0.2,-0.02,-0.02,-0.02
9.83,0.17,-0.17,-0.03,-0.02,-0.02
9.83,0.18,-0.19,-0.03,-0.02,-0.02
9.81,0.17,-0.23,-0.03,-0.02,-0.01
9.78,0.15,-0.28,-0.02,-0.02,-0.02
9.81,0.16,-0.27,-0.02,-0.02,-0.01
9.79,0.14,-0.21,-0.02,-0.02,-0.01
9.81,0.12,-0.11,-0.03,-0.02,-0.02
9.81,0.11,-0.16,-0.03,-0.02,-0.02
9.8,0.11,-0.2,-0.03,-0.02,-0.02
9.79,0.14,-0.28,-0.03,-0.02,-0.02
9.8,0.17,-0.26,-0.03,-0.02,-0.02
9.84,0.19,-0.22,-0.03,-0.02,-0.02
9.81,0.18,-0.17,-0.03,-0.02,-0.02
9.81,0.16,-0.2,-0.03,-0.02,-0.01
9.82,0.15,-0.21,-0.02,-0.02,-0.01
9.82,0.15,-0.22,-0.02,-0.02,-0.01
9.8,0.15,-0.26,-0.02,-0.02,-0.01
9.77,0.13,-0.23,-0.02,-0.02,-0.01
9.84,0.15,-0.21,-0.03,-0.02,-0.02
9.81,0.11,-0.2,-0.03,-0.02,-0.02
9.81,0.13,-0.22,-0.02,-0.02,-0.02
9.82,0.16,-0.23,-0.02,-0.02,-0.02
9.83,0.16,-0.22,-0.03,-0.02,-0.02
9.82,0.17,-0.22,-0.03,-0.02,-0.02
9.82,0.16,-0.19,-0.03,-0.02,-0.02
9.79,0.17,-0.18,-0.02,-0.02,-0.01
9.8,0.14,-0.18,-0.02,-0.02,-0.01
9.82,0.14,-0.22,-0.02,-0.02,-0.01
9.79,0.15,-0.27,-0.03,-0.02,-0.01
9.79,0.13,-0.21,-0.03,-0.02,-0.02
9.77,0.12,-0.2,-0.02,-0.02,-0.01
9.82,0.14,-0.2,-0.02,-0.02,-0.01
9.71,0.19,-0.19,-0.02,-0.02,-0.02
9.73,0.14,-0.21,-0.03,-0.02,-0.02
9.77,0.13,-0.21,-0.03,-0.02,-0.01
9.85,0.16,-0.24,-0.03,-0.02,-0.01
9.85,0.14,-0.18,-0.02,-0.02,-0.02
9.78,0.15,-0.17,-0.02,-0.02,-0.01
9.82,0.14,-0.21,-0.03,-0.02,-0.01
9.8,0.14,-0.24,-0.03,-0.02,-0.02
9.81,0.1,-0.28,-0.03,-0.02,-0.02
9.84,0.13,-0.26,-0.02,-0.02,-0.02
9.78,0.13,-0.21,-0.02,-0.02,-0.03
9.95,0.1,-0.16,-0.02,-0.02,-0.03
9.63,0.14,-0.08,-0.02,-0.02,-0.02
9.81,0.15,-0.17,-0.03,-0.02,-0.02
9.82,0.13,-0.24,-0.03,-0.02,-0.02
9.79,0.17,-0.27,-0.03,-0.02,-0.02
9.84,0.22,-0.28,-0.02,-0.02,-0.02
9.8,0.22,-0.23,-0.02,-0.02,-0.01
9.85,0.19,-0.2,-0.02,-0.02,-0.01
9.8,0.14,-0.19,-0.03,-0.02,-0.01
9.78,0.08,-0.23,-0.02,-0.02,-0.01
9.8,0.11,-0.23,-0.02,-0.02,-0.02
9.8,0.11,-0.23,-0.02,-0.02,-0.02
9.81,0.17,-0.23,-0.03,-0.02,-0.02
9.81,0.21,-0.2,-0.03,-0.02,-0.02
9.81,0.18,-0.21,-0.03,-0.02,-0.02
9.84,0.19,-0.25,-0.03,-0.02,-0.01
9.83,0.17,-0.24,-0.02,-0.02,-0.01
9.8,0.14,-0.23,-0.02,-0.02,-0.01
9.81,0.12,-0.22,-0.02,-0.02,-0.02
9.8,0.13,-0.19,-0.03,-0.02,-0.02
9.85,0.11,-0.2,-0.03,-0.02,-0.02
9.77,0.14,-0.23,-0.03,-0.02,-0.02
9.78,0.16,-0.22,-0.02,-0.02,-0.02
9.8,0.18,-0.22,-0.03,-0.02,-0.02
9.82,0.15,-0.2,-0.02,-0.02,-0.01
9.83,0.13,-0.2,-0.02,-0.02,-0.02
9.8,0.13,-0.19,-0.03,-0.02,-0.01
9.83,0.16,-0.19,-0.03,-0.02,-0.02
9.84,0.16,-0.26,-0.03,-0.02,-0.02
9.81,0.18,-0.24,-0.03,-0.02,-0.02
9.85,0.16,-0.24,-0.03,-0.02,-0.02
9.81,0.12,-0.21,-0.03,-0.02,-0.02
9.83,0.12,-0.17,-0.02,-0.02,-0.02
9.82,0.13,-0.22,-0.02,-0.02,-0.02
9.79,0.15,-0.21,-0.02,-0.02,-0.02
9.83,0.14,-0.21,-0.03,-0.02,-0.02
9.8,0.16,-0.26,-0.03,-0.02,-0.02
9.83,0.15,-0.21,-0.03,-0.02,-0.02
9.8,0.13,-0.22,-0.02,-0.02,-0.02
9.81,0.14,-0.2,-0.02,-0.02,-0.02
9.82,0.17,-0.21,-0.03,-0.02,-0.02
9.83,0.18,-0.22,-0.03,-0.02,-0.02
9.82,0.17,-0.23,-0.03,-0.02,-0.02
9.83,0.17,-0.26,-0.02,-0.02,-0.01
9.85,0.19,-0.26,-0.02,-0.02,-0.01
9.83,0.16,-0.21,-0.02,-0.02,-0.01
9.8,0.13,-0.2,-0.02,-0.02,-0.01
9.78,0.08,-0.21,-0.03,-0.02,-0.02
9.79,0.1,-0.2,-0.03,-0.02,-0.02
9.82,0.12,-0.23,-0.03,-0.02,-0.02
9.81,0.2,-0.25,-0.02,-0.02,-0.02
9.84,0.23,-0.25,-0.02,-0.02,-0.02
9.87,0.22,-0.26,-0.03,-0.02,-0.01
9.84,0.16,-0.23,-0.03,-0.02,-0.01
9.8,0.12,-0.2,-0.02,-0.02,-0.01
9.82,0.09,-0.21,-0.02,-0.02,-0.01
9.86,0.16,-0.21,-0.02,-0.02,-0.01
9.83,0.14,-0.22,-0.03,-0.02,-0.02
9.84,0.16,-0.23,-0.03,-0.02,-0.01
9.76,0.16,-0.24,-0.03,-0.02,-0.02
9.86,0.13,-0.19,-0.02,-0.02,-0.02
9.79,0.16,-0.2,-0.02,-0.02,-0.01
9.83,0.17,-0.2,-0.02,-0.02,-0.02
9.86,0.13,-0.21,-0.03,-0.02,-0.01
9.8,0.15,-0.24,-0.03,-0.02,-0.02
9.84,0.13,-0.23,-0.03,-0.02,-0.02
9.8,0.14,-0.2,-0.02,-0.02,-0.02
9.83,0.17,-0.19,-0.02,-0.02,-0.02
9.84,0.18,-0.23,-0.03,-0.02,-0.02
9.81,0.15,-0.24,-0.03,-0.02,-0.01
9.81,0.14,-0.21,-0.03,-0.02,-0.02
9.78,0.12,-0.22,-0.02,-0.02,-0.02
9.81,0.14,-0.2,-0.02,-0.02,-0.02
9.79,0.15,-0.19,-0.02,-0.02,-0.02
9.82,0.16,-0.23,-0.03,-0.02,-0.02
9.81,0.16,-0.23,-0.03,-0.02,-0.02
9.8,0.16,-0.24,-0.03,-0.02,-0.02
9.82,0.15,-0.2,-0.02,-0.02,-0.02
9.83,0.15,-0.22,-0.02,-0.02,-0.02
9.8,0.14,-0.21,-0.03,-0.02,-0.02
9.83,0.14,-0.25,-0.03,-0.02,-0.02
9.81,0.13,-0.23,-0.03,-0.02,-0.02
9.81,0.12,-0.2,-0.03,-0.02,-0.02
9.81,0.13,-0.2,-0.03,-0.02,-0.02
9.79,0.11,-0.2,-0.03,-0.02,-0.02
9.8,0.13,-0.19,-0.03,-0.02,-0.02
9.79,0.15,-0.22,-0.03,-0.02,-0.02
9.81,0.17,-0.26,-0.03,-0.02,-0.02
9.85,0.19,-0.25,-0.02,-0.02,-0.02
9.84,0.23,-0.26,-0.02,-0.02,-0.02
9.84,0.23,-0.22,-0.02,-0.02,-0.01
9.82,0.18,-0.19,-0.02,-0.02,-0.01
9.8,0.11,-0.19,-0.03,-0.02,-0.01
9.8,0.08,-0.23,-0.02,-0.02,-0.01
9.78,0.09,-0.21,-0.03,-0.02,-0.02
9.8,0.14,-0.21,-0.03,-0.02,-0.02
9.81,0.18,-0.23,-0.03,-0.02,-0.02
9.81,0.18,-0.19,-0.03,-0.02,-0.02
9.8,0.14,-0.2,-0.03,-0.02,-0.02
9.82,0.13,-0.22,-0.03,-0.02,-0.02
9.83,0.15,-0.25,-0.02,-0.02,-0.02
9.82,0.16,-0.2,-0.02,-0.02,-0.02
9.82,0.18,-0.19,-0.03,-0.02,-0.02
9.77,0.2,-0.2,-0.03,-0.02,-0.02
9.86,0.14,-0.22,-0.03,-0.02,-0.02
9.77,0.15,-0.24,-0.02,-0.02,-0.0
9.83,0.22,-0.24,-0.02,-0.02,-0.01
9.85,0.12,-0.21,-0.02,-0.02,-0.02
9.8,0.11,-0.17,-0.03,-0.02,-0.01
9.78,0.09,-0.16,-0.03,-0.02,-0.02
9.76,0.02,-0.21,-0.03,-0.02,-0.02
9.79,0.14,-0.24,-0.03,-0.02,-0.02
9.83,0.17,-0.29,-0.03,-0.02,-0.03
9.9,0.22,-0.3,-0.03,-0.02,-0.02
9.86,0.25,-0.27,-0.02,-0.02,-0.02
9.85,0.19,-0.23,-0.02,-0.02,-0.01
9.82,0.15,-0.16,-0.02,-0.02,-0.01
9.8,0.1,-0.16,-0.02,-0.02,-0.01
9.8,0.07,-0.19,-0.03,-0.02,-0.01
9.75,0.07,-0.22,-0.03,-0.02,-0.02
9.81,0.09,-0.24,-0.03,-0.02,-0.02
9.8,0.14,-0.22,-0.03,-0.02,-0.02
9.8,0.19,-0.22,-0.02,-0.02,-0.02
9.84,0.2,-0.21,-0.03,-0.02,-0.02
9.81,0.18,-0.23,-0.03,-0.02,-0.02
9.83,0.15,-0.22,-0.03,-0.02,-0.02
9.82,0.15,-0.22,-0.02,-0.02,-0.01
9.83,0.16,-0.23,-0.02,-0.02,-0.02
9.83,0.18,-0.19,-0.02,-0.02,-0.02
9.8,0.18,-0.2,-0.03,-0.02,-0.01
9.83,0.14,-0.24,-0.03,-0.02,-0.02
9.79,0.13,-0.25,-0.02,-0.02,-0.02
9.74,0.14,-0.25,-0.02,-0.02,-0.02
10.04,0.02,-0.18,-0.02,-0.02,-0.02
9.74,0.17,-0.16,-0.02,-0.01,0.01
9.75,0.23,-0.22,-0.03,-0.02,-0.03
9.9,0.13,-0.24,-0.02,-0.02,-0.01
9.78,0.22,-0.23,-0.03,-0.02,-0.01
9.91,0.14,-0.21,-0.03,-0.02,-0.03
9.76,0.12,-0.21,-0.03,-0.02,-0.01
9.73,0.11,-0.2,-0.03,-0.02,-0.03
9.84,0.05,-0.17,-0.03,-0.02,-0.02
9.76,0.11,-0.23,-0.03,-0.02,-0.02
9.92,0.17,-0.3,-0.02,-0.02,-0.02
9.82,0.23,-0.33,-0.02,-0.02,-0.01
9.82,0.24,-0.23,-0.02,-0.02,-0.01
9.87,0.21,-0.14,-0.02,-0.02,-0.01
9.79,0.15,-0.1,-0.03,-0.02,-0.01
9.81,0.05,-0.15,-0.03,-0.02,-0.02
9.76,0.04,-0.23,-0.03,-0.02,-0.02
9.79,0.12,-0.27,-0.03,-0.02,-0.02
9.83,0.2,-0.27,-0.03,-0.02,-0.02
9.84,0.25,-0.21,-0.03,-0.02,-0.02
9.86,0.19,-0.19,-0.03,-0.02,-0.02
9.76,0.13,-0.17,-0.03,-0.02,-0.01
9.81,0.11,-0.23,-0.02,-0.02,-0.01
9.8,0.12,-0.26,-0.02,-0.02,-0.02
9.8,0.14,-0.21,-0.02,-0.02,-0.02
9.83,0.17,-0.17,-0.03,-0.02,-0.02
9.8,0.18,-0.2,-0.03,-0.02,-0.02
9.84,0.18,-0.2,-0.03,-0.02,-0.02
9.82,0.16,-0.24,-0.02,-0.02,-0.02
9.53,0.21,-0.23,-0.02,-0.02,-0.0
9.91,0.21,-0.22,-0.02,-0.02,-0.02
9.98,0.05,-0.21,-0.02,-0.02,-0.01
9.77,0.17,-0.2,-0.02,-0.02,-0.01
9.73,0.1,-0.19,-0.02,-0.02,-0.02
9.84,0.09,-0.23,-0.02,-0.02,-0.01
9.91,0.15,-0.23,-0.03,-0.02,-0.02
9.73,0.08,-0.24,-0.03,-0.02,-0.03
